x,y,q_hat,var,weight,n_hi,n_lo,dt_hi,dt_lo,sigma,t_max
-1.775205,-0.828653,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.875186,1.559441,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.170066,0.705009,0.730469,3.85286910e-4,2.595462e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.136581,-0.956217,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.623848,0.913622,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.528114,1.276765,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.082723,-1.181720,0.383092,8.61187850e-4,1.161185e3,64,512,0.002500,0.010000,0.700000,6.000000
1.069965,-1.916992,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.712007,-0.148891,0.007813,1.51682212e-5,6.592296e4,64,512,0.002500,0.010000,0.700000,6.000000
1.684122,-0.089012,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.124860,-1.606089,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.716524,-1.693403,0.988281,2.26627554e-5,4.412331e4,64,512,0.002500,0.010000,0.700000,6.000000
0.627923,-1.846616,0.976563,4.47852342e-5,2.232829e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.967873,0.482959,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.920480,-1.868181,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.730482,0.374794,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.414653,-1.351700,0.068360,1.24627456e-4,8.023850e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.278381,-0.493302,0.138672,2.33737848e-4,4.278279e3,64,512,0.002500,0.010000,0.700000,6.000000
0.229167,-1.313369,0.787297,5.41324682e-4,1.847317e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.927583,1.187132,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.949370,0.334163,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.509261,1.514189,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.246988,1.450421,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.294712,-0.037495,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.463789,1.146901,0.957031,8.04722359e-5,1.242649e4,64,512,0.002500,0.010000,0.700000,6.000000
0.805141,-0.212821,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.256731,-0.711557,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.385461,-0.749477,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.514741,-1.964868,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.728929,1.787003,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.365620,0.677160,0.917969,1.47358250e-4,6.786137e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.828821,0.233588,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.243841,1.792583,0.814453,2.95727936e-4,3.381475e3,64,512,0.002500,0.010000,0.700000,6.000000
0.294053,-1.914618,0.843750,2.57992826e-4,3.876062e3,64,512,0.002500,0.010000,0.700000,6.000000
1.513376,-1.227018,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.352322,-1.819027,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.929278,1.638240,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.574385,-1.141119,0.009766,1.89229530e-5,5.284308e4,64,512,0.002500,0.010000,0.700000,6.000000
0.502584,-0.216781,0.960939,7.34477835e-5,1.361493e4,64,512,0.002500,0.010000,0.700000,6.000000
0.311797,1.564416,0.853516,2.44665707e-4,4.087193e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.220733,1.257761,0.203125,3.16757330e-4,3.156981e3,64,512,0.002500,0.010000,0.700000,6.000000
1.993191,1.336775,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.041155,1.796997,0.552734,4.83790818e-4,2.067005e3,64,512,0.002500,0.010000,0.700000,6.000000
0.581428,1.363739,0.976562,4.47880537e-5,2.232688e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.703292,1.268516,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.784150,1.963674,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.186689,-1.369189,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.179865,1.444025,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.146455,0.305987,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.854689,1.140654,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.362405,-0.593608,0.922991,3.30150717e-4,3.028910e3,64,512,0.002500,0.010000,0.700000,6.000000
1.233482,-1.758845,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.074085,-1.262518,0.597656,4.70569864e-4,2.125078e3,64,512,0.002500,0.010000,0.700000,6.000000
1.636519,-0.371890,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.386301,-1.856998,0.048829,9.08858508e-5,1.100269e4,64,512,0.002500,0.010000,0.700000,6.000000
0.890614,-0.218986,0.999999,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.662736,-0.353967,0.015625,3.00956777e-5,3.322626e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.208434,0.227868,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.016033,-0.445226,0.425781,4.78453271e-4,2.090064e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.924600,1.459075,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.743446,-1.355565,0.998046,3.81421003e-6,2.621088e5,64,512,0.002500,0.010000,0.700000,6.000000
-0.171150,1.822616,0.234375,3.51157486e-4,2.847717e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.262580,1.333972,0.171875,2.78536699e-4,3.590178e3,64,512,0.002500,0.010000,0.700000,6.000000
0.933170,-0.097307,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.791908,-1.068959,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.628108,1.129640,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.358991,1.296467,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.466825,-1.212029,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.791226,-1.037038,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.159146,-1.055286,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.992699,1.900136,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.854066,1.500171,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.477358,-1.703885,0.056638,1.04551128e-4,9.564607e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.321144,-0.876379,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.166557,-0.520365,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.223059,0.692059,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.940252,0.617041,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.053649,-0.061095,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.490870,-1.841013,0.950947,3.04723923e-4,3.281648e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.970853,1.279042,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.732320,-0.582594,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.655264,-0.414288,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.480749,-0.138215,0.056640,1.04557711e-4,9.564005e3,64,512,0.002500,0.010000,0.700000,6.000000
1.944359,-1.001821,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.206552,-1.794817,0.775195,5.53744019e-4,1.805885e3,64,512,0.002500,0.010000,0.700000,6.000000
0.095052,1.255820,0.634766,4.53691002e-4,2.204138e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.273348,0.055197,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.665345,-0.829911,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.383469,1.358114,0.904297,1.69359059e-4,5.904580e3,64,512,0.002500,0.010000,0.700000,6.000000
0.845852,0.526117,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.557592,-0.661262,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.829011,-1.003817,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.245569,-0.357349,0.802735,3.09880720e-4,3.227038e3,64,512,0.002500,0.010000,0.700000,6.000000
1.835427,-0.524306,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.854315,-0.308040,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.761084,1.476120,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.462996,1.624637,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.548479,0.593846,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.679416,-0.431198,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.167178,0.064551,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.895446,0.543523,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.825775,-0.601093,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.529578,-1.517725,0.948763,3.08066096e-4,3.246046e3,64,512,0.002500,0.010000,0.700000,6.000000
0.455255,1.040981,0.929687,1.27919502e-4,7.817355e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.806711,-1.066077,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.354294,-0.905706,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.178937,-0.674273,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.032711,1.705239,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.366353,1.955979,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.852544,-1.033815,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.386497,1.652819,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.244470,-0.563514,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.060741,1.580548,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.094854,-1.834509,0.673828,4.30101572e-4,2.325027e3,64,512,0.002500,0.010000,0.700000,6.000000
0.847167,-1.487638,0.994140,1.13978429e-5,8.772820e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.695075,-1.194845,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.895531,0.338516,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.831152,-0.242042,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.382773,-0.289674,0.923830,1.37700870e-4,7.262065e3,64,512,0.002500,0.010000,0.700000,6.000000
0.849538,-1.294202,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.210233,-0.085186,0.783203,3.32277487e-4,3.009524e3,64,512,0.002500,0.010000,0.700000,6.000000
1.850728,-0.187549,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.164698,1.195554,0.753676,5.68371717e-4,1.759409e3,64,512,0.002500,0.010000,0.700000,6.000000
0.154322,-0.650132,0.728515,3.87042655e-4,2.583688e3,64,512,0.002500,0.010000,0.700000,6.000000
0.826836,-0.263030,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.203619,0.478149,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.898095,-1.339686,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.707099,-0.372003,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.095636,0.254894,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.927363,0.678377,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.595469,-0.722535,0.025390,4.84203023e-5,2.065207e4,64,512,0.002500,0.010000,0.700000,6.000000
1.475593,-0.704680,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.989293,-0.414364,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.916816,-0.438635,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.876857,1.482505,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.409193,0.913489,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.523547,1.622586,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.278462,0.483119,0.847657,2.52703722e-4,3.957188e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.414020,-1.767854,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.505060,-0.405530,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.277609,-1.776743,0.171875,2.78537031e-4,3.590174e3,64,512,0.002500,0.010000,0.700000,6.000000
0.691974,-1.859014,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.521198,-0.176777,0.951174,9.08767035e-5,1.100380e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.598531,0.097357,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.364581,1.133236,0.904297,1.69358183e-4,5.904610e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.103455,1.456338,0.367188,4.54714125e-4,2.199179e3,64,512,0.002500,0.010000,0.700000,6.000000
1.059433,-0.127390,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.289721,-0.287129,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.219211,1.635853,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.588550,-0.032288,0.982421,3.37925867e-5,2.959141e4,64,512,0.002500,0.010000,0.700000,6.000000
0.941993,1.937709,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.891680,1.768348,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.122106,-0.670420,0.322266,4.27414138e-4,2.339646e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.138473,-0.783178,0.285644,5.96892562e-4,1.675341e3,64,512,0.002500,0.010000,0.700000,6.000000
0.290917,1.006714,0.853516,2.44666998e-4,4.087171e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.009363,-1.228851,0.494141,4.89165748e-4,2.044293e3,64,512,0.002500,0.010000,0.700000,6.000000
0.401920,-0.691613,0.953125,8.74295758e-5,1.143765e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.023619,1.565785,0.494141,4.89165612e-4,2.044293e3,64,512,0.002500,0.010000,0.700000,6.000000
0.197022,-0.264342,0.773437,3.42916493e-4,2.916153e3,64,512,0.002500,0.010000,0.700000,6.000000
1.576234,1.686243,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.839782,-1.737915,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.007757,-1.762912,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.243920,0.120443,0.814453,2.95727535e-4,3.381480e3,64,512,0.002500,0.010000,0.700000,6.000000
0.685228,1.010592,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.681653,0.895364,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.656765,1.842640,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.599299,1.567504,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.336182,0.894467,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.254505,-0.138053,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.163359,-1.299673,0.275391,3.90506549e-4,2.560770e3,64,512,0.002500,0.010000,0.700000,6.000000
1.089963,-0.626542,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.897374,-0.161318,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.231860,-0.706346,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.538800,0.512056,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.818565,0.767932,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.408796,-1.335043,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.230198,1.738937,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.812136,0.939534,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.282343,1.476138,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.213380,-0.927944,0.237558,7.43582793e-4,1.344838e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.127466,0.785257,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.632651,1.425852,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.076251,-0.875380,0.371498,6.71313254e-4,1.489615e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.537820,1.173215,0.031251,5.92415273e-5,1.687977e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.673119,-1.962178,0.015625,3.00956777e-5,3.322626e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.158157,-1.307648,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.302048,-1.894361,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.580560,0.154477,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.854729,1.046706,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.671160,-1.366033,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.877349,1.504667,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.120539,1.924750,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.402875,0.565488,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.611658,1.775455,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.959214,-1.330269,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.341009,-1.054624,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.081094,-0.105678,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.191176,0.494561,0.224270,5.50075437e-4,1.817929e3,64,512,0.002500,0.010000,0.700000,6.000000
1.845676,-0.106728,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.199755,-0.152581,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.864921,0.792991,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.878325,-0.315437,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.165326,-0.112808,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.873344,-0.531261,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.273707,1.626273,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.599397,-1.880736,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.316403,0.830745,0.105468,1.84623315e-4,5.416405e3,64,512,0.002500,0.010000,0.700000,6.000000
0.332658,-0.782940,0.882812,2.02452550e-4,4.939405e3,64,512,0.002500,0.010000,0.700000,6.000000
0.734315,-0.839503,0.992187,1.51672667e-5,6.592711e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.446139,1.505156,0.042969,8.04725709e-5,1.242644e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.933532,0.964445,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.063901,1.906070,0.637545,6.63406364e-4,1.507369e3,64,512,0.002500,0.010000,0.700000,6.000000
1.507978,-0.267612,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.278992,-1.228207,0.826172,2.81035857e-4,3.558252e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.016656,0.586598,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.524911,-0.976547,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.685002,1.629684,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.329506,0.806492,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.516822,-1.010159,0.964844,6.63758954e-5,1.506548e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.653941,-1.852106,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.817241,-0.746420,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.853195,0.047712,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.245511,1.656792,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.153039,1.437889,0.678622,8.39915273e-4,1.190595e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.760164,0.800492,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.900930,-1.478491,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.516155,-1.379088,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.869255,-0.658054,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.933331,-1.173644,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.139029,-0.164695,0.269531,3.85288358e-4,2.595452e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.160919,-0.922913,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.644078,0.926481,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.453322,1.634337,0.925783,1.34453736e-4,7.437447e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.645466,1.550375,0.010742,1.34292393e-4,7.446383e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.808671,-0.390231,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.538254,0.591638,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.257540,-1.092261,0.803746,5.24180551e-4,1.907736e3,64,512,0.002500,0.010000,0.700000,6.000000
1.000407,1.389206,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.172776,-0.958543,0.730469,3.85288358e-4,2.595452e3,64,512,0.002500,0.010000,0.700000,6.000000
1.556699,1.928231,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.674229,1.092416,0.986328,2.63876285e-5,3.789511e4,64,512,0.002500,0.010000,0.700000,6.000000
0.291354,0.559843,0.863281,2.30968318e-4,4.329579e3,64,512,0.002500,0.010000,0.700000,6.000000
0.015671,-0.009822,0.542969,4.85619768e-4,2.059220e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.345757,-0.977956,0.112695,4.10621619e-4,2.435326e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.405510,1.558226,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.042005,-1.782409,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.957864,-1.981001,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.787563,0.462723,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.493637,0.046026,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
