sequence_id,step,margin,q_pred,obs_reliability,alpha_entropy,alpha_max,attention_argmax,collapse_temperature,state_mean,state_std,state_q10,state_q90,aleatoric_unc,epistemic_unc,target,calibrator_id
2644,0,0.992624,0.729606,0.729606,0.540411,0.860941,22,0.829844,-0.52921,1.89218e-05,-0.52921,-0.52921,1.89218e-05,1.89218e-05,1,identity
2645,0,-0.0106575,0.497336,0.497336,1.77036,0.446978,22,0.829844,-0.393242,0.000160003,-0.393242,-0.393242,0.000160003,0.000160003,0,identity
2646,0,0.990596,0.729206,0.729206,0.523007,0.856205,22,0.829844,0.995473,0.000699888,0.995473,0.995473,0.000699888,0.000699888,1,identity
2647,0,0.961092,0.72334,0.72334,0.637499,0.774338,22,0.829844,-1.7131,1e-12,-1.7131,-1.7131,1e-12,1e-12,0.948763,identity
2648,0,0.935644,0.718219,0.718219,0.732876,0.704123,22,0.829844,-1.55669,0.000300506,-1.55669,-1.55669,0.000300506,0.000300506,0.929687,identity
2649,0,0.00683804,0.50171,0.50171,1.95412,0.425447,22,0.829844,-1.41118,1e-12,-1.41118,-1.41118,1e-12,1e-12,0,identity
2650,0,-0.00626974,0.498433,0.498433,1.81624,0.439622,22,0.829844,1.75499,1e-12,1.75499,1.75499,1e-12,1e-12,0,identity
2651,0,-0.0038919,0.499027,0.499027,1.84253,0.43653,22,0.829844,1.90127,0.000269795,1.90127,1.90127,0.000269795,0.000269795,0,identity
2652,0,-0.00117721,0.499706,0.499706,1.87225,0.433445,22,0.829844,1.43326,1e-12,1.43326,1.43326,1e-12,1e-12,0,identity
2653,0,-0.0064561,0.498386,0.498386,1.81414,0.43988,22,0.829844,-1.74833,1e-12,-1.74833,-1.74833,1e-12,1e-12,0,identity
2654,0,0.0046764,0.501169,0.501169,1.93304,0.427529,22,0.829844,0.988863,2.26613e-05,0.988863,0.988863,2.26613e-05,2.26613e-05,0,identity
2655,0,-0.0048828,0.498779,0.498779,1.83155,0.437762,22,0.829844,1.68571,1e-12,1.68571,1.68571,1e-12,1e-12,0,identity
2656,0,0.993105,0.729701,0.729701,0.529558,0.862889,22,0.829844,1.87706,0.000364251,1.87706,1.87706,0.000364251,0.000364251,1,identity
2657,0,0.653671,0.657837,0.657837,1.68812,0.649377,24,0.829844,-0.513985,0.000486538,-0.513985,-0.513985,0.000486538,0.000486538,0.673828,identity
2658,0,0.991337,0.729352,0.729352,0.521833,0.858287,22,0.829844,-1.05322,1e-12,-1.05322,-1.05322,1e-12,1e-12,0.99414,identity
2659,0,-0.00934524,0.497664,0.497664,1.78343,0.444503,22,0.829844,-0.083575,1e-12,-0.083575,-0.083575,1e-12,1e-12,0,identity
2660,0,0.990686,0.729223,0.729223,0.522831,0.856459,22,0.829844,1.99484,0.00011131,1.99484,1.99484,0.00011131,0.00011131,1,identity
2661,0,0.908559,0.712705,0.712705,0.818305,0.62933,22,0.829844,1.13108,1e-12,1.13108,1.13108,1e-12,1e-12,0.92383,identity
2662,0,0.991367,0.729358,0.729358,0.521797,0.85837,22,0.829844,-1.91111,1.89218e-05,-1.91111,-1.91111,1.89218e-05,1.89218e-05,1,identity
2663,0,0.776153,0.68485,0.68485,1.10791,0.645588,24,0.829844,1.89483,1e-12,1.89483,1.89483,1e-12,1e-12,0.783203,identity
2664,0,0.986852,0.728466,0.728466,0.594222,0.839867,22,0.829844,0.494204,6.63759e-05,0.494204,0.494204,6.63759e-05,6.63759e-05,1,identity
2665,0,0.719951,0.672596,0.672596,1.29015,0.704273,24,0.829844,0.243374,0.000424958,0.243374,0.243374,0.000424958,0.000424958,0.753676,identity
2666,0,0.719528,0.672503,0.672503,1.29215,0.704305,24,0.829844,-1.03562,1e-12,-1.03562,-1.03562,1e-12,1e-12,0.728515,identity
2667,0,0.990558,0.729198,0.729198,0.523079,0.856099,22,0.829844,0.306377,0.000124628,0.306377,0.306377,0.000124628,0.000124628,1,identity
2668,0,0.00291242,0.500728,0.500728,1.9153,0.429253,22,0.829844,0.454852,1e-12,0.454852,0.454852,1e-12,1e-12,0,identity
2669,0,0.0131576,0.503289,0.503289,2.01182,0.419424,22,0.829844,-1.35011,1e-12,-1.35011,-1.35011,1e-12,1e-12,0,identity
2670,0,-0.00244444,0.499389,0.499389,1.85846,0.43484,22,0.829844,0.991373,1e-12,0.991373,0.991373,1e-12,1e-12,0,identity
2671,0,0.986353,0.728367,0.728367,0.597917,0.838033,22,0.829844,-1.42617,1e-12,-1.42617,-1.42617,1e-12,1e-12,1,identity
2672,0,0.0256292,0.506407,0.506407,2.11171,0.407421,22,0.829844,-1.22332,6.99231e-05,-1.22332,-1.22332,6.99231e-05,6.99231e-05,0.02539,identity
2673,0,-0.0111872,0.497203,0.497203,1.76536,0.448057,22,0.829844,0.512614,1e-12,0.512614,0.512614,1e-12,1e-12,0,identity
2674,0,-0.0107798,0.497305,0.497305,1.76921,0.447226,22,0.829844,-1.99411,1e-12,-1.99411,-1.99411,1e-12,1e-12,0,identity
2675,0,-0.0105495,0.497363,0.497363,1.77138,0.446762,22,0.829844,1.50877,0.00016936,1.50877,1.50877,0.00016936,0.00016936,0,identity
2676,0,0.990676,0.729221,0.729221,0.562377,0.85385,22,0.829844,-0.639148,1e-12,-0.639148,-0.639148,1e-12,1e-12,1,identity
2677,0,0.989694,0.729027,0.729027,0.571325,0.850284,22,0.829844,-0.334489,1e-12,-0.334489,-0.334489,1e-12,1e-12,1,identity
2678,0,0.836939,0.69782,0.69782,0.985269,0.520799,24,0.829844,1.5747,0.000293317,1.5747,1.5747,0.000293317,0.000293317,0.847657,identity
2679,0,-0.00690925,0.498273,0.498273,1.80926,0.440544,22,0.829844,-1.00648,1e-12,-1.00648,-1.00648,1e-12,1e-12,0,identity
2680,0,-0.00781605,0.498046,0.498046,1.79943,0.441926,22,0.829844,-0.791796,1e-12,-0.791796,-0.791796,1e-12,1e-12,0,identity
2681,0,0.162537,0.540545,0.540545,2.76209,0.269762,22,0.829844,-0.51341,4.11352e-05,-0.51341,-0.51341,4.11352e-05,4.11352e-05,0.171875,identity
2682,0,0.983943,0.72789,0.72789,0.544309,0.837547,22,0.829844,1.00024,1e-12,1.00024,1.00024,1e-12,1e-12,1,identity
2683,0,0.894023,0.70972,0.70972,0.858035,0.589152,22,0.829844,1.94343,1e-12,1.94343,1.94343,1e-12,1e-12,0.904297,identity
2684,0,0.341225,0.584488,0.584488,3.22005,0.129203,24,0.829844,1.68961,1e-12,1.68961,1.68961,1e-12,1e-12,0.367188,identity
2685,0,0.993088,0.729697,0.729697,0.530631,0.862786,22,0.829844,1.84641,1e-12,1.84641,1.84641,1e-12,1e-12,1,identity
2686,0,-0.00549785,0.498626,0.498626,1.82474,0.438565,22,0.829844,0.713326,1e-12,0.713326,0.713326,1e-12,1e-12,0,identity
2687,0,0.970588,0.725237,0.725237,0.598652,0.800519,22,0.829844,1.32838,0.000458656,1.32838,1.32838,0.000458656,0.000458656,0.982421,identity
2688,0,0.992553,0.729592,0.729592,0.522092,0.861659,22,0.829844,0.565299,1e-12,0.565299,0.565299,1e-12,1e-12,1,identity
2689,0,0.00285843,0.500715,0.500715,1.91473,0.429314,22,0.829844,0.407874,1e-12,0.407874,0.407874,1e-12,1e-12,0,identity
2690,0,0.328032,0.58128,0.58128,3.21775,0.117464,24,0.829844,0.02101,1e-12,0.02101,0.02101,1e-12,1e-12,0.322266,identity
2691,0,0.305757,0.575849,0.575849,3.19896,0.132526,22,0.829844,1.50718,2.6386e-05,1.50718,1.50718,2.6386e-05,2.6386e-05,0.285644,identity
2692,0,0.844366,0.699384,0.699384,0.970501,0.503574,24,0.829844,-1.68847,0.00031219,-1.68847,-1.68847,0.00031219,0.00031219,0.853516,identity
2693,0,0.497297,0.621824,0.621824,2.71876,0.339202,24,0.829844,-0.920116,1e-12,-0.920116,-0.920116,1e-12,1e-12,0.494141,identity
2694,0,0.918618,0.71476,0.71476,0.788422,0.657122,22,0.829844,-0.821169,1e-12,-0.821169,-0.821169,1e-12,1e-12,0.953125,identity
2695,0,0.457455,0.61241,0.61241,2.93092,0.271328,24,0.829844,1.1579,1e-12,1.1579,1.1579,1e-12,1e-12,0.494141,identity
2696,0,0.763469,0.682107,0.682107,1.13919,0.665599,24,0.829844,1.72908,0.000111311,1.72908,1.72908,0.000111311,0.000111311,0.773437,identity
2697,0,0.989229,0.728936,0.728936,0.575328,0.848591,22,0.829844,1.38366,1e-12,1.38366,1.38366,1e-12,1e-12,1,identity
2698,0,0.00532577,0.501331,0.501331,1.93945,0.426899,22,0.829844,-0.781876,1e-12,-0.781876,-0.781876,1e-12,1e-12,0,identity
2699,0,-0.00038237,0.499904,0.499904,1.88084,0.432598,22,0.829844,1.82561,1e-12,1.82561,1.82561,1e-12,1e-12,0,identity
2700,0,0.981777,0.727461,0.727461,0.552722,0.831503,22,0.829844,1.025,0.000688596,1.025,1.025,0.000688596,0.000688596,1,identity
2701,0,-0.00908404,0.497729,0.497729,1.78604,0.444032,22,0.829844,-0.120616,8.74281e-05,-0.120616,-0.120616,8.74281e-05,8.74281e-05,0,identity
2702,0,0.989017,0.728894,0.728894,0.577118,0.847815,22,0.829844,1.14948,1e-12,1.14948,1.14948,1e-12,1e-12,1,identity
2703,0,0.991334,0.729351,0.729351,0.555849,0.856237,22,0.829844,1.64882,1e-12,1.64882,1.64882,1e-12,1e-12,1,identity
2704,0,0.991963,0.729476,0.729476,0.548982,0.858517,22,0.829844,0.774744,1e-12,0.774744,0.774744,1e-12,1e-12,1,identity
2705,0,0.275123,0.56835,0.56835,3.14478,0.159808,22,0.829844,0.192975,3.00957e-05,0.192975,0.192975,3.00957e-05,3.00957e-05,0.275391,identity
2706,0,0.986513,0.728399,0.728399,0.596744,0.838619,22,0.829844,1.43586,0.000280369,1.43586,1.43586,0.000280369,0.000280369,1,identity
2707,0,0.992112,0.729505,0.729505,0.547225,0.859056,22,0.829844,1.39395,1e-12,1.39395,1.39395,1e-12,1e-12,1,identity
2708,0,0.989467,0.728983,0.728983,0.573306,0.849452,22,0.829844,0.916538,6.99243e-05,0.916538,0.916538,6.99243e-05,6.99243e-05,1,identity
2709,0,-0.00686156,0.498285,0.498285,1.80977,0.440473,22,0.829844,1.26781,1e-12,1.26781,1.26781,1e-12,1e-12,0,identity
2710,0,-0.00473949,0.498815,0.498815,1.8331,0.437577,22,0.829844,-1.77243,1e-12,-1.77243,-1.77243,1e-12,1e-12,0,identity
2711,0,0.00628777,0.501572,0.501572,1.94881,0.425982,22,0.829844,-1.1029,0.000484933,-1.1029,-1.1029,0.000484933,0.000484933,0,identity
2712,0,-0.00544145,0.49864,0.49864,1.82533,0.438487,22,0.829844,-0.573845,2.26613e-05,-0.573845,-0.573845,2.26613e-05,2.26613e-05,0,identity
2713,0,0.217448,0.554149,0.554149,2.97106,0.21488,22,0.829844,-1.84376,0.000314482,-1.84376,-1.84376,0.000314482,0.000314482,0.237558,identity
2714,0,-0.00306344,0.499234,0.499234,1.85165,0.435548,22,0.829844,1.5254,1e-12,1.5254,1.5254,1e-12,1e-12,0,identity
2715,0,-0.00889864,0.497775,0.497775,1.78797,0.44371,22,0.829844,-1.39354,1e-12,-1.39354,-1.39354,1e-12,1e-12,0,identity
2716,0,0.398921,0.598428,0.598428,3.14691,0.190259,24,0.829844,-1.90108,1e-12,-1.90108,-1.90108,1e-12,1e-12,0.371498,identity
2717,0,-0.00352558,0.499119,0.499119,1.84659,0.436091,22,0.829844,-1.16195,1e-12,-1.16195,-1.16195,1e-12,1e-12,0,identity
2718,0,0.991449,0.729374,0.729374,0.554674,0.856642,22,0.829844,-0.857513,1e-12,-0.857513,-0.857513,1e-12,1e-12,1,identity
2719,0,0.969037,0.724928,0.724928,0.605069,0.796237,22,0.829844,-0.628447,1e-12,-0.628447,-0.628447,1e-12,1e-12,1,identity
2720,0,0.986905,0.728476,0.728476,0.593817,0.840067,22,0.829844,1.81162,1e-12,1.81162,1.81162,1e-12,1e-12,1,identity
2721,0,0.98819,0.72873,0.72873,0.583887,0.844778,22,0.829844,-1.61033,1e-12,-1.61033,-1.61033,1e-12,1e-12,1,identity
2722,0,0.98677,0.728449,0.728449,0.594826,0.839572,22,0.829844,-1.86044,3.00957e-05,-1.86044,-1.86044,3.00957e-05,3.00957e-05,1,identity
2723,0,-0.00297912,0.499255,0.499255,1.85257,0.43545,22,0.829844,0.311396,1e-12,0.311396,0.311396,1e-12,1e-12,0,identity
2724,0,0.990706,0.729227,0.729227,0.562092,0.853957,22,0.829844,0.228051,1e-12,0.228051,0.228051,1e-12,1e-12,1,identity
2725,0,-0.00873792,0.497816,0.497816,1.78963,0.443434,22,0.829844,0.77644,0.000461455,0.77644,0.77644,0.000461455,0.000461455,0,identity
2726,0,-0.0110192,0.497245,0.497245,1.76696,0.447714,22,0.829844,-0.271508,0.000316756,-0.271508,-0.271508,0.000316756,0.000316756,0,identity
2727,0,-0.00611235,0.498472,0.498472,1.81798,0.439402,22,0.829844,0.262995,1e-12,0.262995,0.262995,1e-12,1e-12,0,identity
2728,0,-0.00213821,0.499465,0.499465,1.86182,0.434497,22,0.829844,0.960093,5.20454e-05,0.960093,0.960093,5.20454e-05,5.20454e-05,0,identity
2729,0,-0.00423654,0.498941,0.498941,1.83871,0.43695,22,0.829844,-0.743018,1e-12,-0.743018,-0.743018,1e-12,1e-12,0,identity
2730,0,0.00396409,0.500991,0.500991,1.92593,0.428228,22,0.829844,1.32225,1e-12,1.32225,1.32225,1e-12,1e-12,0,identity
2731,0,0.991855,0.729454,0.729454,0.521443,0.859735,22,0.829844,0.797616,0.000297791,0.797616,0.797616,0.000297791,0.000297791,1,identity
2732,0,-0.00368734,0.499078,0.499078,1.84478,0.436283,22,0.829844,-1.94193,1e-12,-1.94193,-1.94193,1e-12,1e-12,0,identity
2733,0,0.00376675,0.500942,0.500942,1.92395,0.428417,22,0.829844,1.76569,1e-12,1.76569,1.76569,1e-12,1e-12,0,identity
2734,0,-0.00533228,0.498667,0.498667,1.82654,0.438343,22,0.829844,-0.759809,1e-12,-0.759809,-0.759809,1e-12,1e-12,0,identity
2735,0,0.97382,0.72588,0.72588,0.585249,0.809455,22,0.829844,-0.322915,0.000137707,-0.322915,-0.322915,0.000137707,0.000137707,1,identity
2736,0,0.126372,0.531551,0.531551,2.62065,0.306351,22,0.829844,1.22887,1e-12,1.22887,1.22887,1e-12,1e-12,0.105468,identity
2737,0,0.881807,0.707197,0.707197,0.888673,0.555435,22,0.829844,-1.4686,1e-12,-1.4686,-1.4686,1e-12,1e-12,0.882812,identity
2738,0,0.986539,0.728404,0.728404,0.534807,0.844803,22,0.829844,-1.90145,0.000276934,-1.90145,-1.90145,0.000276934,0.000276934,0.992187,identity
2739,0,0.0590955,0.51477,0.51477,2.32075,0.374273,22,0.829844,-0.184476,1e-12,-0.184476,-0.184476,1e-12,1e-12,0.042969,identity
2740,0,-0.010879,0.49728,0.49728,1.76823,0.447422,22,0.829844,-1.05576,1e-12,-1.05576,-1.05576,1e-12,1e-12,0,identity
2741,0,0.580897,0.641274,0.641274,2.1968,0.506203,24,0.829844,-0.121151,0.000278536,-0.121151,-0.121151,0.000278536,0.000278536,0.637545,identity
2742,0,0.989685,0.729026,0.729026,0.571419,0.850243,22,0.829844,-0.174455,0.000225385,-0.174455,-0.174455,0.000225385,0.000225385,1,identity
2743,0,0.844754,0.699466,0.699466,0.969784,0.50262,24,0.829844,1.72872,0.000319021,1.72872,1.72872,0.000319021,0.000319021,0.826172,identity
2744,0,-0.00798775,0.498003,0.498003,1.79761,0.4422,22,0.829844,1.59321,1e-12,1.59321,1.59321,1e-12,1e-12,0,identity
2745,0,-0.00929026,0.497677,0.497677,1.78393,0.444397,22,0.829844,1.53039,1e-12,1.53039,1.53039,1e-12,1e-12,0,identity
2746,0,0.990353,0.729158,0.729158,0.523506,0.855522,22,0.829844,-0.69724,1e-12,-0.69724,-0.69724,1e-12,1e-12,1,identity
2747,0,0.986849,0.728465,0.728465,0.594244,0.839857,22,0.829844,-0.96373,1e-12,-0.96373,-0.96373,1e-12,1e-12,1,identity
2748,0,-0.00495288,0.498762,0.498762,1.83074,0.437849,22,0.829844,1.1165,1e-12,1.1165,1.1165,1e-12,1e-12,0,identity
2749,0,0.705537,0.669414,0.669414,1.36055,0.703829,24,0.829844,0.358235,1e-12,0.358235,0.358235,1e-12,1e-12,0.678622,identity
2750,0,0.00917109,0.502293,0.502293,1.97607,0.423227,22,0.829844,1.92786,0.000137704,1.92786,1.92786,0.000137704,0.000137704,0,identity
2751,0,0.986409,0.728378,0.728378,0.597513,0.838233,22,0.829844,0.274241,1e-12,0.274241,0.274241,1e-12,1e-12,1,identity
2752,0,-0.0079048,0.498024,0.498024,1.7985,0.442069,22,0.829844,-1.74594,1e-12,-1.74594,-1.74594,1e-12,1e-12,0,identity
2753,0,0.991719,0.729427,0.729427,0.521497,0.859357,22,0.829844,-1.92796,1e-12,-1.92796,-1.92796,1e-12,1e-12,1,identity
2754,0,0.986198,0.728336,0.728336,0.599059,0.837456,22,0.829844,1.29691,1e-12,1.29691,1.29691,1e-12,1e-12,1,identity
2755,0,0.300819,0.574643,0.574643,3.19236,0.136827,22,0.829844,-1.42964,0.00063083,-1.42964,-1.42964,0.00063083,0.00063083,0.269531,identity
2756,0,0.988579,0.728807,0.728807,0.580736,0.846212,22,0.829844,0.926809,0.000691902,0.926809,0.926809,0.000691902,0.000691902,1,identity
2757,0,0.933337,0.717752,0.717752,0.740788,0.697748,22,0.829844,-0.141687,1e-12,-0.141687,-0.141687,1e-12,1e-12,0.925783,identity
2758,0,0.0184034,0.504601,0.504601,2.05583,0.414421,22,0.829844,-0.474851,1e-12,-0.474851,-0.474851,1e-12,1e-12,0.010742,identity
2759,0,-0.0101214,0.49747,0.49747,1.77561,0.445936,22,0.829844,1.4782,1e-12,1.4782,1.4782,1e-12,1e-12,0,identity
2760,0,0.989478,0.728985,0.728985,0.57321,0.849493,22,0.829844,1.18979,1e-12,1.18979,1.18979,1e-12,1e-12,1,identity
2761,0,0.993027,0.729685,0.729685,0.525213,0.862862,22,0.829844,-0.598422,1e-12,-0.598422,-0.598422,1e-12,1e-12,1,identity
2762,0,0.741205,0.677259,0.677259,1.2062,0.692116,24,0.829844,-0.176949,1e-12,-0.176949,-0.176949,1e-12,1e-12,0.730469,identity
2763,0,0.989423,0.728974,0.728974,0.573672,0.849299,22,0.829844,1.23852,1e-12,1.23852,1.23852,1e-12,1e-12,1,identity
2764,0,0.98065,0.727237,0.727237,0.557215,0.82837,22,0.829844,-1.70512,8.74299e-05,-1.70512,-1.70512,8.74299e-05,8.74299e-05,0.986328,identity
2765,0,0.847026,0.699943,0.699943,0.965146,0.497327,24,0.829844,1.65327,0.000309882,1.65327,1.65327,0.000309882,0.000309882,0.863281,identity
2766,0,0.525471,0.628426,0.628426,2.55165,0.392671,24,0.829844,0.420121,1e-12,0.420121,0.420121,1e-12,1e-12,0.542969,identity
2767,0,0.112022,0.527976,0.527976,2.56322,0.32083,22,0.829844,-1.68328,1e-12,-1.68328,-1.68328,1e-12,1e-12,0.112695,identity
2768,0,-0.00687188,0.498282,0.498282,1.8096,0.440482,22,0.829844,0.678867,0.000497957,0.678867,0.678867,0.000497957,0.000497957,0,identity
2769,0,-0.00120894,0.499698,0.499698,1.87195,0.433478,22,0.829844,1.68038,1e-12,1.68038,1.68038,1e-12,1e-12,0,identity
2770,0,0.989838,0.729056,0.729056,0.570071,0.850801,22,0.829844,1.11645,1e-12,1.11645,1.11645,1e-12,1e-12,1,identity
2771,0,0.0212288,0.505307,0.505307,2.07828,0.4117,22,0.829844,0.998917,1e-12,0.998917,0.998917,1e-12,1e-12,0.021485,identity
2772,0,0.988585,0.728808,0.728808,0.580696,0.846229,22,0.829844,-1.80631,8.74281e-05,-1.80631,-1.80631,8.74281e-05,8.74281e-05,1,identity
2773,0,-0.00803135,0.497992,0.497992,1.79713,0.442268,22,0.829844,-0.652096,1e-12,-0.652096,-0.652096,1e-12,1e-12,0,identity
2774,0,0.105206,0.526277,0.526277,2.53515,0.327735,22,0.829844,1.83589,1e-12,1.83589,1.83589,1e-12,1e-12,0.11914,identity
2775,0,0.78715,0.687219,0.687219,1.08339,0.626076,24,0.829844,1.6274,0.000488755,1.6274,1.6274,0.000488755,0.000488755,0.787109,identity
2776,0,-0.00750954,0.498123,0.498123,1.8027,0.441444,22,0.829844,-0.075508,1e-12,-0.075508,-0.075508,1e-12,1e-12,0,identity
2777,0,0.0499743,0.512491,0.512491,2.27009,0.383401,22,0.829844,1.86011,1e-12,1.86011,1.86011,1e-12,1e-12,0.052734,identity
2778,0,-0.00727776,0.498181,0.498181,1.80523,0.441092,22,0.829844,0.017588,1e-12,0.017588,0.017588,1e-12,1e-12,0,identity
2779,0,0.00648199,0.50162,0.50162,1.95069,0.425793,22,0.829844,0.050946,1e-12,0.050946,0.050946,1e-12,1e-12,0,identity
2780,0,0.00547501,0.501369,0.501369,1.94092,0.426754,22,0.829844,-1.97132,1e-12,-1.97132,-1.97132,1e-12,1e-12,0,identity
2781,0,0.843475,0.699197,0.699197,0.97232,0.505634,24,0.829844,1.58547,1e-12,1.58547,1.58547,1e-12,1e-12,0.867187,identity
2782,0,0.992433,0.729568,0.729568,0.521829,0.861329,22,0.829844,1.75852,1e-12,1.75852,1.75852,1e-12,1e-12,1,identity
2783,0,-0.00535429,0.498661,0.498661,1.82631,0.438373,22,0.829844,1.96143,0.000458656,1.96143,1.96143,0.000458656,0.000458656,0,identity
2784,0,0.0118861,0.502971,0.502971,2.00065,0.420631,22,0.829844,0.778144,1e-12,0.778144,0.778144,1e-12,1e-12,0.007813,identity
2785,0,-0.00118867,0.499703,0.499703,1.87215,0.433457,22,0.829844,-1.5824,1e-12,-1.5824,-1.5824,1e-12,1e-12,0,identity
2786,0,0.852369,0.701064,0.701064,0.954202,0.484695,24,0.829844,1.16619,1e-12,1.16619,1.16619,1e-12,1e-12,0.851564,identity
2787,0,0.992336,0.729549,0.729549,0.544409,0.859879,22,0.829844,1.11065,1e-12,1.11065,1.11065,1e-12,1e-12,1,identity
2788,0,-0.00992457,0.497519,0.497519,1.77751,0.445557,22,0.829844,-0.327736,9.77499e-05,-0.327736,-0.327736,9.77499e-05,9.77499e-05,0,identity
2789,0,0.992658,0.729613,0.729613,0.522448,0.861934,22,0.829844,-0.177067,1e-12,-0.177067,-0.177067,1e-12,1e-12,1,identity
2790,0,-0.00926151,0.497685,0.497685,1.78424,0.444348,22,0.829844,-1.47352,1.8923e-05,-1.47352,-1.47352,1.8923e-05,1.8923e-05,0,identity
2791,0,-0.00884384,0.497789,0.497789,1.78854,0.443616,22,0.829844,-0.253837,1e-12,-0.253837,-0.253837,1e-12,1e-12,0,identity
2792,0,0.422291,0.604031,0.604031,3.07724,0.22006,24,0.829844,-0.670833,1e-12,-0.670833,-0.670833,1e-12,1e-12,0.449219,identity
2793,0,-0.0103544,0.497411,0.497411,1.7733,0.446382,22,0.829844,-1.40581,0.000181603,-1.40581,-1.40581,0.000181603,0.000181603,0,identity
2794,0,0.179601,0.54478,0.54478,2.82831,0.252592,22,0.829844,-1.54404,1e-12,-1.54404,-1.54404,1e-12,1e-12,0.142578,identity
2795,0,-0.00198226,0.499504,0.499504,1.86354,0.434323,22,0.829844,-1.62908,0.000655084,-1.62908,-1.62908,0.000655084,0.000655084,0,identity
2796,0,-0.00814888,0.497963,0.497963,1.79584,0.442454,22,0.829844,1.42239,1e-12,1.42239,1.42239,1e-12,1e-12,0,identity
2797,0,0.0576672,0.514413,0.514413,2.31311,0.375678,22,0.829844,-0.247288,0.00012792,-0.247288,-0.247288,0.00012792,0.00012792,0.056638,identity
2798,0,0.991953,0.729473,0.729473,0.549095,0.858484,22,0.829844,-1.81888,1e-12,-1.81888,-1.81888,1e-12,1e-12,1,identity
2799,0,0.296267,0.57353,0.57353,3.18555,0.140792,22,0.829844,-0.826821,0.000435297,-0.826821,-0.826821,0.000435297,0.000435297,0.246094,identity
2800,0,0.633605,0.653306,0.653306,1.8302,0.613561,24,0.829844,-0.330878,1e-12,-0.330878,-0.330878,1e-12,1e-12,0.613282,identity
2801,0,0.993107,0.729701,0.729701,0.527663,0.862977,22,0.829844,0.680649,0.000575103,0.680649,0.680649,0.000575103,0.000575103,1,identity
2802,0,0.99073,0.729232,0.729232,0.561854,0.854049,22,0.829844,-0.336959,1e-12,-0.336959,-0.336959,1e-12,1e-12,1,identity
2803,0,-0.00774223,0.498064,0.498064,1.80022,0.441809,22,0.829844,0.487875,1e-12,0.487875,0.487875,1e-12,1e-12,0,identity
2804,0,0.990729,0.729232,0.729232,0.561863,0.854045,22,0.829844,0.284316,1e-12,0.284316,0.284316,1e-12,1e-12,1,identity
2805,0,0.00289275,0.500723,0.500723,1.9151,0.429273,22,0.829844,0.4584,8.39499e-05,0.4584,0.4584,8.39499e-05,8.39499e-05,0,identity
2806,0,0.0167013,0.504175,0.504175,2.0419,0.416051,22,0.829844,1.69246,1e-12,1.69246,1.69246,1e-12,1e-12,0.019531,identity
2807,0,0.0427176,0.510678,0.510678,2.22682,0.39063,22,0.829844,1.73578,1e-12,1.73578,1.73578,1e-12,1e-12,0.058593,identity
2808,0,-0.00830943,0.497923,0.497923,1.79416,0.442719,22,0.829844,-1.28812,0.000462358,-1.28812,-1.28812,0.000462358,0.000462358,0,identity
2809,0,0.896218,0.710172,0.710172,0.85229,0.595235,22,0.829844,0.458826,1e-12,0.458826,0.458826,1e-12,1e-12,0.894531,identity
2810,0,0.144464,0.536053,0.536053,2.69169,0.288033,22,0.829844,0.74203,1e-12,0.74203,0.74203,1e-12,1e-12,0.154623,identity
2811,0,-0.0076016,0.4981,0.4981,1.80171,0.441586,22,0.829844,-0.886771,1e-12,-0.886771,-0.886771,1e-12,1e-12,0,identity
2812,0,-9.87993e-05,0.499975,0.499975,1.88385,0.432303,22,0.829844,-1.84738,1e-12,-1.84738,-1.84738,1e-12,1e-12,0,identity
2813,0,0.991223,0.729329,0.729329,0.557015,0.855822,22,0.829844,-0.292185,1e-12,-0.292185,-0.292185,1e-12,1e-12,1,identity
2814,0,-0.00521397,0.498697,0.498697,1.82785,0.438187,22,0.829844,-1.73758,0.000347067,-1.73758,-1.73758,0.000347067,0.000347067,0,identity
2815,0,0.993102,0.7297,0.7297,0.527331,0.862983,22,0.829844,-1.85918,1e-12,-1.85918,-1.85918,1e-12,1e-12,1,identity
2816,0,0.0166137,0.504153,0.504153,2.04118,0.416118,22,0.829844,-0.904866,1e-12,-0.904866,-0.904866,1e-12,1e-12,0.011719,identity
2817,0,0.991818,0.729447,0.729447,0.521437,0.859636,22,0.829844,-1.94923,1e-12,-1.94923,-1.94923,1e-12,1e-12,1,identity
2818,0,0.653333,0.657761,0.657761,1.69053,0.648815,24,0.829844,1.58947,0.000436558,1.58947,1.58947,0.000436558,0.000436558,0.65625,identity
2819,0,0.926906,0.716447,0.716447,0.762191,0.680014,22,0.829844,-1.57679,1e-12,-1.57679,-1.57679,1e-12,1e-12,0.92161,identity
2820,0,-0.0109389,0.497265,0.497265,1.76767,0.447544,22,0.829844,-1.40459,1e-12,-1.40459,-1.40459,1e-12,1e-12,0,identity
2821,0,-0.00471939,0.49882,0.49882,1.83334,0.437552,22,0.829844,-1.58654,1e-12,-1.58654,-1.58654,1e-12,1e-12,0,identity
2822,0,-0.00159271,0.499602,0.499602,1.86777,0.433895,22,0.829844,-0.809829,4.47852e-05,-0.809829,-0.809829,4.47852e-05,4.47852e-05,0,identity
2823,0,0.993104,0.729701,0.729701,0.527434,0.862982,22,0.829844,1.05747,0.000147359,1.05747,1.05747,0.000147359,0.000147359,1,identity
